file,category,dissimilarity_d1_a0,dissimilarity_d1_a45,dissimilarity_d1_a90,dissimilarity_d1_a135,dissimilarity_d3_a0,dissimilarity_d3_a45,dissimilarity_d3_a90,dissimilarity_d3_a135,dissimilarity_d5_a0,dissimilarity_d5_a45,dissimilarity_d5_a90,dissimilarity_d5_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135,correlation_d5_a0,correlation_d5_a45,correlation_d5_a90,correlation_d5_a135,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,contrast_d5_a0,contrast_d5_a45,contrast_d5_a90,contrast_d5_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,energy_d5_a0,energy_d5_a45,energy_d5_a90,energy_d5_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,homogeneity_d5_a0,homogeneity_d5_a45,homogeneity_d5_a90,homogeneity_d5_a135,ASM_d1_a0,ASM_d1_a45,ASM_d1_a90,ASM_d1_a135,ASM_d3_a0,ASM_d3_a45,ASM_d3_a90,ASM_d3_a135,ASM_d5_a0,ASM_d5_a45,ASM_d5_a90,ASM_d5_a135
11_0.jpg,11,1.9037893700787412,2.458738917477845,0.9066190944881934,2.08735817471635,4.123812500000009,4.11917359536407,2.216125000000011,3.598261526832952,3.8769690040650557,4.9001040582726185,3.2432672764227712,5.0959937565036295,0.9069188852822601,0.8659454358744033,0.9703735320462867,0.901311587612034,0.6599241786580283,0.6800927088115476,0.8690888644118134,0.7431934832457415,0.6946819766791967,0.5996250514087716,0.7807821201983804,0.5693948873696187,34.06779035433064,49.377952755905476,10.857037401574836,36.351106702213315,125.20206249999953,119.02368354749261,48.59637499999985,95.54661123708699,112.61909298780515,151.4127211238302,82.44499491869925,162.84508324661897,0.5332785241882011,0.5186360217071468,0.5244193364325402,0.5185778081837823,0.52015371451019,0.5016235425151442,0.4937343984876877,0.5015679229731552,0.5095157047709046,0.4734930258094578,0.46972542282551344,0.4764391515230628,0.8044922489630906,0.7746638196097372,0.8329889614232862,0.7803728420210867,0.7727660418920905,0.750456525627537,0.7695929816148543,0.7525907512787804,0.7636917379822756,0.7204690520593776,0.7309843146211338,0.7243036701306367,0.28438598436034573,0.2689833230122161,0.2750156404243458,0.26892294314069576,0.2705598867187482,0.2516261784054427,0.24377365624999878,0.251570381355605,0.2596062534081916,0.22419564549019586,0.22064197284860737,0.226994265104016
11_1.jpg,11,2.2464936023622055,3.338830677661361,1.8645423228346463,3.0950461900923827,5.082562500000014,5.560972537163009,4.274500000000018,5.135298563869993,5.872014735772339,7.704344432882378,5.572154471544686,7.6304630593131675,0.9215746125912683,0.865919850787993,0.9449565596791805,0.8854820594359689,0.6947340136854327,0.6783785865321064,0.7729295252348398,0.7166017161056305,0.6362870824594542,0.5058705245201802,0.6833816944336348,0.5143986255803134,37.80308809055122,64.98270196540385,26.625246062992115,55.50176700353379,147.6463124999995,156.97921390778475,111.04699999999977,138.32300327538405,175.86058180894244,244.6905567117583,156.55652947154368,240.46748178980198,0.4515668289428198,0.436546481159289,0.4407418194332482,0.43592733378603404,0.443583252121289,0.4217871162547365,0.41222441315001496,0.4220466889345689,0.4389260517038648,0.3945908090443246,0.3877217294754014,0.39763168502795976,0.7367375369568075,0.6812936140727371,0.7364722701761864,0.6839993153540117,0.6973017021854894,0.6525916931406743,0.6665411973461836,0.6519614471803957,0.6830505739523215,0.6114669017175114,0.6249784670742224,0.6127951475463874,0.20391260100147388,0.19057283021255747,0.19425335139732997,0.19003264034180034,0.19676610156249907,0.1779043714384866,0.16992896679687422,0.17812340764063278,0.19265607886434377,0.15570190658225463,0.15032813950739635,0.1581109569381746
11_10.jpg,11,0.004552165354330708,0.012586025172050343,0.008858267716535433,0.012586025172050343,0.013375,0.023683547493071302,0.027000000000000003,0.023683547493071302,0.01994410569105691,0.04058272632674298,0.04369918699186992,0.03954214360041623,0.9890002484980571,0.9694869748253077,0.9785259108698487,0.9694869748253077,0.9676925514498005,0.9423835882040216,0.9340961098398171,0.9423835882040216,0.9518671055045176,0.9006652531142328,0.8925588251351204,0.9032122979061754,0.004552165354330708,0.012586025172050343,0.008858267716535433,0.012586025172050343,0.013375,0.023683547493071302,0.027000000000000003,0.023683547493071302,0.01994410569105691,0.04058272632674298,0.04369918699186992,0.03954214360041623,0.7626440806945227,0.7583481862730246,0.760730313939323,0.7583481862730246,0.7568438887082329,0.752211263033679,0.7510269635638924,0.752211263033679,0.752395280197771,0.74331629131347,0.7426195538796978,0.7439598881006574,0.9977239173228345,0.9937069874139748,0.9955708661417324,0.9937069874139748,0.9933125,0.9881582262534645,0.9865000000000002,0.9881582262534645,0.9900279471544716,0.9797086368366286,0.9781504065040652,0.980228928199792,0.5816259938183937,0.575091971623586,0.578710610546221,0.575091971623586,0.5728126718750001,0.5658217842347226,0.5640415000000002,0.5658217842347226,0.5660986576638823,0.5525191089320114,0.5514838018044814,0.5534763151027426
11_100.jpg,11,4.628444881889755,6.495132990266164,4.282787893700816,4.621179242358538,7.534312499999861,7.7978710002514795,7.0488749999999065,6.380826404635516,8.789189532520172,9.938735691987434,8.225863821138102,7.979123309052996,0.9100134157822831,0.8346470349730644,0.9255772938494523,0.9072959856484202,0.7775293849602728,0.7537495321067545,0.7918587097288274,0.8354690229556538,0.7108324822648531,0.6306420023480763,0.7207853493752625,0.7605647873112911,55.70546259842617,102.17000434001169,46.11152805118198,57.27664455328997,136.84981249999737,151.39915595866918,128.31399999999803,101.11665406902858,176.80824441056706,224.45161290322702,171.24872967479445,145.19842611862742,0.05724408081743399,0.05095516317022611,0.057498947709904755,0.057458746627622286,0.04817497405292365,0.04689437710660145,0.048091160992690486,0.050391176142194655,0.043851158657742,0.04070968228686319,0.04470660452801752,0.0448775806536547,0.30464798055074654,0.23125930082162802,0.31329248616837274,0.30974351159264246,0.21202281441765547,0.2147746257793246,0.23111422224246408,0.24887137145364774,0.18149974775804992,0.16704916909122047,0.21273286782908774,0.19711585614458033,0.003276884788632914,0.0025964286537043676,0.003306128987746361,0.0033015075640172955,0.0023208281249998664,0.0021990826042161465,0.002312759765624875,0.0025392706329936876,0.0019229241156264612,0.0016572782318973428,0.001998680488424557,0.0020139972453252827
11_101.jpg,11,4.496862696850382,5.642569285138709,4.011564960629906,4.791865583731259,7.427999999999955,7.162320483748682,6.46974999999992,6.154824892919822,8.638465447154328,9.109586368366232,7.557799796747856,7.7740634755462565,0.8735208439508532,0.8009364318882444,0.8918278465221349,0.8451829704353814,0.6793391071903918,0.6943942098781778,0.7329436768870392,0.7594568482368206,0.5934374346096751,0.5463046971987581,0.6541475026893736,0.6462916550966856,51.27466781496165,80.60047120094461,44.043676181103145,62.68435736871589,128.53949999999847,122.94904257998954,108.59312499999845,96.76946334088788,161.58384146341314,180.2958506763791,140.1838160569092,140.62096774193594,0.08440023400859424,0.08025241302150214,0.0892942244091698,0.08296593105218342,0.07272458480029258,0.07267875474017528,0.07798367216924275,0.07561889077431326,0.06488458782005076,0.06250517698242801,0.07126136602168973,0.06702440943610934,0.3442429982503938,0.3124463177114387,0.38858403318782664,0.34617072943148003,0.27050670268283333,0.2746835953158461,0.30980053197813395,0.30062877482957645,0.23027631412019642,0.21853001356662588,0.27572883300339135,0.25199326129502736,0.007123399500705468,0.006440449795773767,0.007973458512835176,0.006883345715355652,0.005288865234374947,0.005282201390582551,0.006081453124999926,0.0057182166419375196,0.004210009736577879,0.0039068971496046484,0.005078182287277235,0.004492271460259222
11_102.jpg,11,3.3767839566928872,4.506603013206104,3.4773622047243844,3.848099696199447,6.347687499999931,6.095867976820082,6.024124999999919,5.399029982363077,7.738122459349545,8.131828824141486,7.312118902438968,7.446084807492175,0.9084375127352347,0.8197482333122664,0.8883306306638546,0.870492026107311,0.6768996156854413,0.68556364280688,0.6808743042284474,0.7548624024765956,0.5431000754139751,0.5099241522732091,0.5699381863554971,0.5774650630576611,27.659387303149742,54.533759067518915,33.86798720472457,39.17887035774131,97.38381249999877,95.09007306625993,97.03299999999855,74.10953640715276,137.9260035569099,148.64483610822123,131.12474593495836,128.05911810614032,0.07469744590708528,0.06939268149709943,0.07548073779438318,0.07108839427233643,0.06206965907853032,0.06306712736838263,0.06395113796387764,0.06437349709636501,0.05726534221284193,0.05437317019904136,0.058048197863303036,0.05655151425647736,0.3794955194446971,0.33570389949284857,0.39361948031818517,0.35827536957897693,0.26742279248238493,0.2806499101875684,0.28768426379724676,0.2930086712216416,0.2311622272153526,0.22467608365434433,0.24422097596574255,0.22725104913748906,0.005579708425041932,0.004815344245357885,0.005697341777984425,0.005053559800219155,0.0038526425781249814,0.003977462554499797,0.004089748046874911,0.004143947128415716,0.0032793194187538954,0.002956441637493919,0.003369593275177179,0.0031980737647005616
11_103.jpg,11,3.146838090551173,3.921445842891728,2.931409940944852,3.9469898939798362,5.767937499999929,5.249307130259411,4.61262499999994,5.356449987402277,6.6643800813008145,6.501625910509882,5.466971544715428,6.64321019771079,0.787515297231985,0.6594841068062923,0.843075550965199,0.731674152995139,0.2812022833521724,0.3440730008120478,0.5732343751654823,0.4718631800832717,0.11755005877040287,0.0757787422405405,0.39418145994670456,0.230922455360739,30.589259350393817,49.20658441316941,22.758427657480375,38.77481554963165,102.61231249999864,94.84126984126785,62.31824999999933,76.36539430586888,126.30589430894307,133.90238033298746,88.8819867886181,111.46540062435109,0.08142039757863574,0.0783252255875431,0.08070771194992583,0.0708160031603403,0.06573527936446986,0.07076113356307008,0.06571789556030312,0.06320110765595,0.06065332274877012,0.06151047890139262,0.06012665377263418,0.056472382524340586,0.38648363971993954,0.3674140228765621,0.40063846024040606,0.313764133072561,0.26816575959169225,0.314296828596108,0.3032519732643898,0.2588423595172912,0.2240744837444105,0.24710250009972257,0.261201569980084,0.20632711388452243,0.006629281141863113,0.006134840963339515,0.006513734768192201,0.005014906303605327,0.004321126953124898,0.005007138023130643,0.004318841796874909,0.003994380008938981,0.0036788255604664746,0.003783539014678667,0.0036152144938942244,0.0031891299879754477
11_104.jpg,11,2.262795275590559,1.922251844503697,2.2357283464567,3.354702709405426,3.896375000000009,2.5230536659107905,3.736375000000015,4.126102292768935,4.559451219512192,3.297151404786675,4.291476117886175,4.934638397502586,0.8703189555962126,0.8941181874253248,0.8739670033249681,0.7325040002591254,0.633395093622064,0.8061837857531158,0.6805632220238556,0.6143392625704321,0.5246987464212103,0.6987073462881623,0.5949566614827528,0.46081125925382865,11.089074803149671,9.025482050964104,10.784571850393744,22.804761609523243,31.191624999999963,16.419753086419657,27.16787499999996,32.69085411942534,40.262449186991844,25.22001821019768,34.239646849593484,45.22925338189383,0.09385472817196018,0.09838058082221379,0.09275024542031467,0.08228975654593362,0.07682235239905745,0.08958105354188914,0.0748062079643125,0.07225948417422864,0.07026379880975214,0.07941539479980517,0.06901704419563588,0.06550854582152793,0.4126942486159406,0.45953452925467825,0.40866070208330063,0.31683137731527006,0.29418214701070095,0.41169667550821165,0.2869670718789415,0.26519138802208353,0.24955128854445383,0.3366320267614571,0.2485453263179885,0.2219898538033305,0.008808710000232537,0.009678738682916141,0.008602608025528601,0.006771604032389025,0.0059016738281249675,0.008024765153674809,0.005595968749999971,0.0052214330531255996,0.004937001423177326,0.0063068049312089225,0.004763352389502357,0.004291369575651225
11_105.jpg,11,4.035863681102392,5.29040858081725,4.128690944881888,4.895963791927655,6.789312499999944,6.747606449987124,6.948374999999933,6.483434114386369,6.875571646341393,7.9441337148803015,7.697090955284458,7.296956295525465,0.7295742086074726,0.5597559331291603,0.7275693598841517,0.5893514841952807,0.27210110399679177,0.32590745083367284,0.2523322639028876,0.3462884013000766,0.34566271223050293,0.20682048169097245,0.20113756222177467,0.29486764456048364,40.311085137795956,65.75416950834004,40.53088090551231,61.333808667618484,109.34868749999917,101.31916099772927,111.75987499999918,98.25692869740239,98.96208079268236,120.67579344432907,119.9171112804867,107.33285639958395,0.06705363268639498,0.060207276218494685,0.06660448415696021,0.06274139913898191,0.05519885924998831,0.05351838450004522,0.053778462667456506,0.055951108482096744,0.05063741972097566,0.04656480532390618,0.04942432394176079,0.05037109596589196,0.3136032250599651,0.25603592719369606,0.3097693516773232,0.2724263218130976,0.2258956816447322,0.21586358951042098,0.215521973743514,0.22606978645716191,0.19976345232637607,0.16743001546490655,0.1807044095161214,0.1898465609386266,0.004496189656441977,0.003624916109650116,0.004436157309814764,0.00393648316591704,0.0030469140625000203,0.002864217479494681,0.002892123046875013,0.0031305265403753584,0.0025641482759982542,0.0021682810948532812,0.0024427637971001083,0.0025372473088050972
11_106.jpg,11,2.4174458661417315,2.5360530721061476,2.159817913385826,3.0962861925723844,3.6108750000000063,3.292202066011589,3.5346250000000015,3.590073066263529,3.8709984756097486,3.9200702393340294,4.023056402439019,3.900429240374614,0.7493506970243029,0.7166792231740446,0.7880696563530226,0.5949223785357807,0.462378684911562,0.530492129287713,0.4756236139341627,0.47587472910288303,0.39855516302157745,0.3688213178360201,0.3586428679677677,0.4025605146164904,14.178395669291351,16.015996031992113,11.987327755905534,22.898877797755596,30.364625000000046,26.50711766187953,29.65599999999998,29.587805492567337,33.929433434959314,35.61192767950056,36.32082063008134,33.69933662851203,0.14614076174378277,0.14116176332312516,0.1474930213112848,0.13409829939765705,0.12880748110067228,0.13102839005396702,0.125366081125937,0.12584797569348874,0.12372908788946112,0.11946567306960217,0.11618441810619366,0.11717197837887466,0.4548249364105043,0.44105698049589515,0.47720899044948983,0.40399402814317253,0.377581347254232,0.3948018254760432,0.3743839723574699,0.3694163597417592,0.3562147229220759,0.348749860811322,0.336465630639474,0.33892372353700095,0.021357122243053084,0.019926643424494003,0.021754191335531116,0.017982353901343673,0.016591367187500042,0.017168439000134525,0.015716654296875014,0.01583771298614893,0.015308887189957994,0.014272047041973067,0.01349881901067482,0.013729272517219471
